round,group_index,mode,classification,all_wrong,rollouts,scored,reward_mean,success_mean,retry_present
2,1751,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1752,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1753,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1754,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1755,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1756,assisted,not_frontier,0,8,8,0.875,0.875,0
2,1757,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1758,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1759,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1760,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1761,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1762,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1763,assisted_empty,not_frontier,0,8,8,1.0,1.0,0
2,1764,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1765,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1766,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1767,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1768,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1769,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1770,skill_free,not_frontier,0,8,8,0.125,0.125,0
2,1771,assisted,not_frontier,0,8,8,0.875,0.875,0
2,1772,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1773,assisted,not_frontier,0,8,8,0.625,0.625,0
2,1774,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1775,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1776,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1777,assisted_empty,not_frontier,0,8,8,1.0,1.0,0
2,1778,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1779,assisted,not_frontier,0,8,8,0.8958333333333334,0.875,0
2,1780,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1781,skill_free,not_frontier,0,8,8,0.375,0.375,0
2,1782,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1783,assisted_empty,not_frontier,0,8,8,1.0,1.0,0
2,1784,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1785,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1786,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1787,assisted,not_frontier,0,8,8,0.625,0.625,0
2,1788,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1789,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1790,assisted,not_frontier,0,8,8,0.75,0.75,0
2,1791,assisted,not_frontier,0,8,8,0.875,0.875,0
2,1792,assisted,not_frontier,0,8,8,0.25,0.25,0
2,1793,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1794,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1795,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1796,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1797,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1798,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1799,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1800,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1801,assisted,not_frontier,0,8,8,0.375,0.375,0
2,1802,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1803,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1804,skill_free,not_frontier,0,8,8,0.375,0.375,0
2,1805,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1806,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1807,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1808,skill_free,not_frontier,0,8,8,0.625,0.625,0
2,1809,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1810,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1811,assisted,not_frontier,0,8,8,0.875,0.875,0
2,1812,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1813,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1814,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1815,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1816,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1817,skill_free,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1818,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1819,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1820,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1821,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1822,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1823,assisted,not_frontier,0,8,8,0.375,0.375,0
2,1824,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1825,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1826,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1827,skill_free,not_frontier,0,8,8,0.625,0.625,0
2,1828,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1829,skill_free,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1830,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1831,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1832,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1833,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1834,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1835,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1836,assisted,not_frontier,0,8,8,0.875,0.875,0
2,1837,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1838,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1839,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1840,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1841,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1842,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1843,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1844,assisted,not_frontier,0,8,8,0.5,0.5,0
2,1845,assisted_empty,not_frontier,0,8,8,0.75,0.75,0
2,1846,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1847,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1848,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1849,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1850,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1851,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1852,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1853,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1854,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1855,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1856,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1857,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1858,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1859,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1860,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1861,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1862,assisted,not_frontier,0,8,8,0.75,0.75,0
2,1863,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1864,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1865,assisted,not_frontier,0,8,8,0.125,0.125,0
2,1866,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1867,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1868,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1869,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1870,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1871,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1872,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1873,skill_free,not_frontier,0,8,8,0.375,0.375,0
2,1874,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1875,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1876,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1877,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1878,assisted,not_frontier,0,8,8,0.9107142857142857,0.875,0
2,1879,skill_free,not_frontier,0,8,8,0.875,0.875,0
2,1880,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1881,assisted,not_frontier,0,8,8,0.75,0.75,0
2,1882,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1883,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1884,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1885,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1886,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1887,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1888,skill_free,not_frontier,0,8,8,0.25,0.25,0
2,1889,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1890,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1891,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1892,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1893,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1894,skill_free,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1895,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1896,skill_free,not_frontier,0,8,8,0.875,0.875,0
2,1897,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1898,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1899,assisted,not_frontier,0,8,8,0.875,0.875,0
2,1900,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1901,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1902,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1903,assisted,full_skill_failure_pending_analysis,1,8,8,0.5,0.0,1
2,1904,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1905,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1906,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1907,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1908,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1909,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1910,assisted,full_skill_failure_pending_analysis,1,8,8,0.5,0.0,1
2,1911,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1912,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1913,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1914,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1915,skill_free,not_frontier,0,8,8,0.6666666666666666,0.125,0
2,1916,assisted,not_frontier,0,8,8,0.75,0.75,0
2,1917,assisted,not_frontier,0,8,8,0.65625,0.625,0
2,1918,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1919,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1920,assisted,not_frontier,0,8,8,0.875,0.875,0
3,1921,assisted,not_frontier,0,8,8,0.875,0.875,0
3,1922,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1923,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1924,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1925,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1926,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1927,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1928,assisted,not_frontier,0,8,8,0.9,0.875,0
3,1929,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,1930,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1931,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1932,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,1933,assisted,not_frontier,0,8,8,0.875,0.875,0
3,1934,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1935,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1936,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1937,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1938,assisted,not_frontier,0,8,8,0.875,0.875,0
3,1939,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,1940,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1941,assisted,not_frontier,0,8,8,0.375,0.375,0
3,1942,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1943,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1944,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1945,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,1946,skill_free,not_frontier,0,8,8,0.25,0.25,0
3,1947,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1948,skill_free,not_frontier,0,8,8,0.875,0.875,0
3,1949,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1950,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1951,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,1952,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1953,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1954,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,1955,skill_free,not_frontier,0,8,8,0.9583333333333333,0.875,0
3,1956,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1957,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1958,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1959,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1960,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1961,skill_free,not_frontier,0,8,8,0.875,0.875,0
3,1962,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1963,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1964,skill_free,full_skill_failure_pending_analysis,1,8,8,0.0625,0.0,1
3,1965,assisted,not_frontier,0,8,8,0.95,0.75,0
3,1966,assisted,not_frontier,0,8,8,0.875,0.875,0
3,1967,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,1968,assisted,not_frontier,0,8,8,0.5,0.5,0
3,1969,skill_free,not_frontier,0,8,8,0.875,0.875,0
3,1970,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1971,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,1972,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1973,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1974,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1975,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,1976,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1977,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1978,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,1979,assisted,full_skill_failure_pending_analysis,1,8,8,0.30833333333333335,0.0,1
3,1980,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,1981,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1982,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,1983,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1984,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1985,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1986,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1987,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,1988,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,1989,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1990,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1991,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1992,assisted,not_frontier,0,8,8,0.875,0.875,0
3,1993,assisted,not_frontier,0,8,8,0.75,0.75,0
3,1994,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1995,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1996,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1997,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,1998,assisted,not_frontier,0,8,8,1.0,1.0,0
3,1999,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2000,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2001,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2002,assisted,not_frontier,0,8,8,0.875,0.875,0
3,2003,assisted,not_frontier,0,8,8,0.875,0.875,0
3,2004,assisted,full_skill_failure_pending_analysis,1,8,8,0.4375,0.0,1
3,2005,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2006,assisted,not_frontier,0,8,8,0.8125,0.625,0
3,2007,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2008,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2009,assisted,not_frontier,0,8,8,0.125,0.125,0
3,2010,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2011,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2012,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2013,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2014,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2015,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2016,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,2017,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2018,skill_free,not_frontier,0,8,8,0.25,0.25,0
3,2019,assisted,not_frontier,0,8,8,0.6875,0.375,0
3,2020,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2021,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2022,assisted,not_frontier,0,8,8,0.625,0.25,0
3,2023,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2024,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2025,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2026,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2027,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2028,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2029,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2030,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2031,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2032,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2033,assisted,not_frontier,0,8,8,0.625,0.625,0
3,2034,assisted,not_frontier,0,8,8,0.5,0.5,0
3,2035,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2036,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2037,skill_free,not_frontier,0,8,8,0.5416666666666667,0.5,0
3,2038,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2039,assisted,not_frontier,0,8,8,0.875,0.875,0
3,2040,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2041,skill_free,not_frontier,0,8,8,0.875,0.875,0
3,2042,skill_free,not_frontier,0,8,8,0.875,0.875,0
3,2043,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2044,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2045,assisted,not_frontier,0,8,8,0.625,0.625,0
3,2046,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2047,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2048,assisted,not_frontier,0,8,8,0.875,0.875,0
3,2049,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2050,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2051,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2052,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2053,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2054,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2055,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2056,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2057,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2058,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2059,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2060,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,2061,assisted,not_frontier,0,8,8,0.625,0.625,0
3,2062,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2063,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2064,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2065,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2066,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2067,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,2068,assisted,not_frontier,0,8,8,0.75,0.75,0
3,2069,skill_free,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,2070,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2071,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,2072,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2073,skill_free,not_frontier,0,8,8,0.625,0.625,0
3,2074,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2075,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2076,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2077,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2078,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2079,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2080,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2081,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2082,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2083,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2084,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2085,assisted,not_frontier,0,8,8,0.125,0.125,0
3,2086,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,2087,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2088,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2089,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2090,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2091,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2092,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2093,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2094,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2095,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2096,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2097,assisted,not_frontier,0,8,8,0.75,0.75,0
3,2098,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,2099,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2100,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2101,skill_free,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,2102,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2103,assisted,not_frontier,0,8,8,0.75,0.75,0
3,2104,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2105,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2106,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2107,assisted,not_frontier,0,8,8,0.9642857142857143,0.875,0
3,2108,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2109,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2110,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2111,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2112,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2113,assisted,not_frontier,0,8,8,0.875,0.875,0
3,2114,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2115,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2116,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2117,assisted,not_frontier,0,8,8,0.25,0.25,0
3,2118,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2119,assisted,not_frontier,0,8,8,0.75,0.75,0
3,2120,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2121,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2122,assisted,not_frontier,0,8,8,0.125,0.125,0
3,2123,assisted,not_frontier,0,8,8,0.75,0.75,0
3,2124,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2125,assisted,not_frontier,0,8,8,0.96875,0.875,0
3,2126,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2127,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2128,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2129,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2130,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2131,assisted,not_frontier,0,8,8,0.8125,0.75,0
3,2132,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2133,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2134,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2135,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2136,assisted_empty,not_frontier,0,8,8,1.0,1.0,0
3,2137,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2138,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2139,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2140,assisted,not_frontier,0,8,8,0.375,0.375,0
3,2141,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2142,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2143,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2144,skill_free,not_frontier,0,8,8,0.875,0.875,0
3,2145,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2146,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2147,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2148,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2149,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2150,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2151,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2152,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2153,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2154,skill_free,not_frontier,0,8,8,0.875,0.875,0
3,2155,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2156,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2157,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2158,assisted,not_frontier,0,8,8,0.875,0.875,0
3,2159,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,2160,assisted,not_frontier,0,8,8,0.875,0.875,0
3,2161,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,2162,skill_free,not_frontier,0,8,8,0.5,0.5,0
3,2163,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,2164,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2165,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2166,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2167,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2168,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2169,skill_free,not_frontier,0,8,8,0.875,0.875,0
3,2170,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2171,assisted,not_frontier,0,8,8,0.6875,0.5,0
3,2172,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2173,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2174,skill_free,not_frontier,0,8,8,0.75,0.75,0
3,2175,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,2176,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2177,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2178,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2179,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2180,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2181,assisted,not_frontier,0,8,8,0.625,0.625,0
3,2182,skill_free,not_frontier,0,8,8,0.625,0.625,0
3,2183,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2184,skill_free,not_frontier,0,8,8,0.375,0.375,0
3,2185,assisted,not_frontier,0,8,8,1.0,1.0,0
